咪咕,#genre#
山东教育卫视,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=37001
中华美食,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=37002
河南都市,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41101
河南民生,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41102
河南法治,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41103
河南电视剧,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41104
河南新闻,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41105
河南公共,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41106
河南乡村,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41107
河南睛彩中原,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41108
河南移动戏曲,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41109
河南功夫,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41110
河南收藏天下,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41111
郑州新闻综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41112
周口新闻综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41113
开封新闻综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41114
洛阳新闻综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41115
平顶山新闻综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41116
安阳新闻综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41117
鹤壁新闻综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41118
新乡新闻综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41119
焦作新闻综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41120
濮阳新闻综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41121
许昌综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41122
漯河新闻综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41123
三门峡新闻综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41124
商丘新闻综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41125
驻马店新闻综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41126
南阳新闻综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41127
信阳新闻综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41128
济源1套,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41129
长城铝综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41130
嘉佳卡通,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41133
东方财经,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41135
兰铁TV,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41136
人民铁道,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=41137
湖南教育,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43021
湖南经视,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43024
金鹰卡通,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43025
湖南娱乐,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43027
湖南都市,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43028
湖南电影,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43029
湖南电视剧,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43030
快乐购,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43032
四海钓鱼,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43036
劲爆体育,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43038
欢笑剧场,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43039
乐游,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43040
游戏风云,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43041
生活时尚,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43043
动漫秀场,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43045
CHC高清电影,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43063
湖南爱晚,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43080
新视觉,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43082
魅力足球,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43083
劲爆体育,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43084
都市剧场,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43085
金鹰纪实,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43087
益阳新闻综合,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43088
益阳教育,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43089
益阳公共,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43090
湖南都市,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43094
湖南电影,http://dp.sxtv.top:88/神仙影视专用盗源死全家/yfy.php?id=43098

广东银河,#genre#
CCTV-1,http://27.40.16.70:8114/GD_CUCC/G_CCTV-1-CQ.m3u8/FvSeid=a221286e96dc771d&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4276&Fsv_chan_hls_se_idx=60&Provider_id=1&Pcontent_id=1
CCTV-2,http://27.40.16.69:8114/GD_CUCC/G_CCTV-2-CQ.m3u8/FvSeid=a221286e96dc7b4d&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4275&Fsv_chan_hls_se_idx=60&Provider_id=1&Pcontent_id=1
CCTV-3,http://27.40.16.70:8114/GD_CUCC/G_CCTV-3-CQ.m3u8/FvSeid=a221286e96dc7b76&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4274&Fsv_chan_hls_se_idx=59&Provider_id=1&Pcontent_id=1
CCTV-4,http://27.40.16.69:8114/GD_CUCC/G_CCTV-4-CQ.m3u8/FvSeid=a221286e96dc7ba1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4273&Fsv_chan_hls_se_idx=59&Provider_id=1&Pcontent_id=1
CCTV-5,http://27.40.16.70:8114/GD_CUCC/G_CCTV-5-CQ.m3u8/FvSeid=a221286e96dc7fcb&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4272&Fsv_chan_hls_se_idx=58&Provider_id=1&Pcontent_id=1
CCTV-5+,http://27.40.16.69:8114/GD_CUCC/G_CCTV-5PLUS-CQ.m3u8/FvSeid=a221286e96dc7ff4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4277&Fsv_chan_hls_se_idx=58&Provider_id=1&Pcontent_id=1
CCTV-6,http://27.40.16.70:8114/GD_CUCC/G_CCTV-6-CQ.m3u8/FvSeid=a221286e96dc801d&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4270&Fsv_chan_hls_se_idx=57&Provider_id=1&Pcontent_id=1
CCTV-7,http://27.40.16.69:8114/GD_CUCC/G_CCTV-7-CQ.m3u8/FvSeid=a221286e96dc8046&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4269&Fsv_chan_hls_se_idx=57&Provider_id=1&Pcontent_id=1
CCTV-8,http://27.40.16.70:8114/GD_CUCC/G_CCTV-8-CQ.m3u8/FvSeid=a221286e96dc8072&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4268&Fsv_chan_hls_se_idx=56&Provider_id=1&Pcontent_id=1
CCTV-9,http://27.40.16.69:8114/GD_CUCC/G_CCTV-9-CQ.m3u8/FvSeid=a221286e96dc849d&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4267&Fsv_chan_hls_se_idx=56&Provider_id=1&Pcontent_id=1
CCTV-10,http://27.40.16.70:8114/GD_CUCC/G_CCTV-10-CQ.m3u8/FvSeid=a221286e96dc84c6&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4266&Fsv_chan_hls_se_idx=55&Provider_id=1&Pcontent_id=1
CCTV-11,http://27.40.16.69:8114/GD_CUCC/G_CCTV-11-CQ.m3u8/FvSeid=a221286e96dc84ec&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4265&Fsv_chan_hls_se_idx=55&Provider_id=1&Pcontent_id=1
CCTV-12,http://27.40.16.70:8114/GD_CUCC/G_CCTV-12-CQ.m3u8/FvSeid=a221286e96dc8915&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4264&Fsv_chan_hls_se_idx=54&Provider_id=1&Pcontent_id=1
CCTV-13,http://27.40.16.69:8114/GD_CUCC/G_CCTV-13-CQ.m3u8/FvSeid=a221286e96dc8934&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4263&Fsv_chan_hls_se_idx=54&Provider_id=1&Pcontent_id=1
CCTV-14,http://27.40.16.70:8114/GD_CUCC/G_CCTV-14-CQ.m3u8/FvSeid=a221286e96dc8d58&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4262&Fsv_chan_hls_se_idx=53&Provider_id=1&Pcontent_id=1
CCTV-15,http://27.40.16.69:8114/GD_CUCC/G_CCTV-15-CQ.m3u8/FvSeid=a221286e96dc8d87&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4261&Fsv_chan_hls_se_idx=53&Provider_id=1&Pcontent_id=1
CCTV-16,http://27.40.16.70:8114/GD_CUCC/G_CCTV-16-CQ.m3u8/FvSeid=a221286e96dc8db2&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4260&Fsv_chan_hls_se_idx=52&Provider_id=1&Pcontent_id=1
CCTV-17,http://27.40.16.69:8114/GD_CUCC/G_CCTV-17-CQ.m3u8/FvSeid=a221286e96dc91d5&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4259&Fsv_chan_hls_se_idx=52&Provider_id=1&Pcontent_id=1
CETV1HD,http://27.40.16.69:8114/GD_CUCC/G_CETV-1-HQ.m3u8/FvSeid=a221286e96dc91fc&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3135&Fsv_chan_hls_se_idx=1&Provider_id=1&Pcontent_id=1
CETV2,http://27.40.16.69:8114/GD_CUCC/G_CETV-2.m3u8/FvSeid=a221286e96dc9622&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3137&Fsv_chan_hls_se_idx=2&Provider_id=1&Pcontent_id=1
CETV3,http://27.40.16.69:8114/GD_CUCC/G_CETV-3.m3u8/FvSeid=a221286e96dc964e&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3143&Fsv_chan_hls_se_idx=34&Provider_id=1&Pcontent_id=1
CETV4,http://27.40.16.70:8114/GD_CUCC/G_CETV-4.m3u8/FvSeid=a221286e96dc9682&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3142&Fsv_chan_hls_se_idx=33&Provider_id=1&Pcontent_id=1
CETV早期教育,http://27.40.16.69:8114/GD_CUCC/G_CETV-ZQJY-CQ.m3u8/FvSeid=a221286e96dc9aaf&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4280&Fsv_chan_hls_se_idx=62&Provider_id=1&Pcontent_id=1
女性时尚,http://27.40.16.70:8114/GD_CUCC/G_NVXINGSS-CQ.m3u8/FvSeid=a221286e96dc9ad8&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4235&Fsv_chan_hls_se_idx=40&Provider_id=1&Pcontent_id=1
发现之旅,http://27.40.16.70:8114/GD_CUCC/G_FAXIANZL.m3u8/FvSeid=a221286e96dc9b0a&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=17428&Fsv_chan_hls_se_idx=2&Provider_id=1&Pcontent_id=1
老故事,http://27.40.16.70:8114/GD_CUCC/G_LAOGUSHI.m3u8/FvSeid=a221286e96dc9f35&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=17436&Fsv_chan_hls_se_idx=3&Provider_id=1&Pcontent_id=1
国学,http://27.40.16.70:8114/GD_CUCC/G_GUOXUE.m3u8/FvSeid=a221286e96dc9f62&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4281&Fsv_chan_hls_se_idx=62&Provider_id=1&Pcontent_id=1
CGTN,http://27.40.16.69:8114/GD_CUCC/G_CCTV-NEWS.m3u8/FvSeid=a221286e96dc9f93&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=1034&Fsv_chan_hls_se_idx=11&Provider_id=1&Pcontent_id=1
CGTN阿拉伯,http://27.40.16.69:8114/GD_CUCC/G_CGTN_A.m3u8/FvSeid=a221286e96dca3c6&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=17500&Fsv_chan_hls_se_idx=3&Provider_id=1&Pcontent_id=1
CGTN俄语,http://27.40.16.70:8114/GD_CUCC/G_CGTN-PYCCNN.m3u8/FvSeid=a221286e96dca3f8&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=17462&Fsv_chan_hls_se_idx=4&Provider_id=1&Pcontent_id=1
CGTN法语,http://27.40.16.70:8114/GD_CUCC/G_CGTN-FRANCAIS.m3u8/FvSeid=a221286e96dca41f&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=17487&Fsv_chan_hls_se_idx=6&Provider_id=1&Pcontent_id=1
CGTN西班牙,http://27.40.16.70:8114/GD_CUCC/G_CGTN-ESPANOL.m3u8/FvSeid=a221286e96dca448&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=17476&Fsv_chan_hls_se_idx=5&Provider_id=1&Pcontent_id=1
安多卫视,http://27.40.16.69:8114/GD_CUCC/G_ANDUO.m3u8/FvSeid=a221286e96dca476&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3064&Fsv_chan_hls_se_idx=25&Provider_id=1&Pcontent_id=1
安徽卫视,http://27.40.16.70:8114/GD_CUCC/G_ANHUI-CQ.m3u8/FvSeid=a221286e96dca8a1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4250&Fsv_chan_hls_se_idx=47&Provider_id=1&Pcontent_id=1
北京纪实科教,http://27.40.16.69:8114/GD_CUCC/G_BEIJINGJS-CQ.m3u8/FvSeid=a221286e96dca8c4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4236&Fsv_chan_hls_se_idx=41&Provider_id=1&Pcontent_id=1
北京卫视,http://27.40.16.69:8114/GD_CUCC/G_BEIJING-CQ.m3u8/FvSeid=a221286e96dca8e9&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4253&Fsv_chan_hls_se_idx=49&Provider_id=1&Pcontent_id=1
兵团卫视,http://27.40.16.69:8114/GD_CUCC/G_BINGTUAN.m3u8/FvSeid=a221286e96dcad05&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3065&Fsv_chan_hls_se_idx=26&Provider_id=1&Pcontent_id=1
东方卫视,http://27.40.16.70:8114/GD_CUCC/G_DONGFANG-CQ.m3u8/FvSeid=a221286e96dcad27&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4254&Fsv_chan_hls_se_idx=49&Provider_id=1&Pcontent_id=1
东南卫视,http://27.40.16.70:8114/GD_CUCC/G_DONGNAN-CQ.m3u8/FvSeid=a221286e96dcb154&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4245&Fsv_chan_hls_se_idx=45&Provider_id=1&Pcontent_id=1
甘肃卫视,http://27.40.16.69:8114/GD_CUCC/G_GANSU-HQ.m3u8/FvSeid=a221286e96dcb186&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3052&Fsv_chan_hls_se_idx=19&Provider_id=1&Pcontent_id=1
广东卫视,http://27.40.16.70:8114/GD_CUCC/G_GUANGDONG-CQ.m3u8/FvSeid=a221286e96dcb1b6&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4258&Fsv_chan_hls_se_idx=51&Provider_id=1&Pcontent_id=1
广西卫视,http://27.40.16.69:8114/GD_CUCC/G_GUANGXI-HQ.m3u8/FvSeid=a221286e96dcb5db&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3050&Fsv_chan_hls_se_idx=18&Provider_id=1&Pcontent_id=1
贵州卫视,http://27.40.16.69:8114/GD_CUCC/G_GUIZHOU-CQ.m3u8/FvSeid=a221286e96dcb5fe&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4244&Fsv_chan_hls_se_idx=45&Provider_id=1&Pcontent_id=1
哈哈炫动,http://27.40.16.69:8114/GD_CUCC/G_XUANDONG.m3u8/FvSeid=a221286e96dcb624&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3141&Fsv_chan_hls_se_idx=33&Provider_id=1&Pcontent_id=1
海南卫视,http://27.40.16.69:8114/GD_CUCC/G_HAINAN-HQ.m3u8/FvSeid=a221286e96dcba4c&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3054&Fsv_chan_hls_se_idx=20&Provider_id=1&Pcontent_id=1
河北卫视,http://27.40.16.70:8114/GD_CUCC/G_HUBEI-CQ.m3u8/FvSeid=a221286e96dcba75&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4241&Fsv_chan_hls_se_idx=43&Provider_id=1&Pcontent_id=1
河南卫视,http://27.40.16.69:8114/GD_CUCC/G_HENAN-CQ.m3u8/FvSeid=a221286e96dcba9f&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4242&Fsv_chan_hls_se_idx=44&Provider_id=1&Pcontent_id=1
黑龙江卫视,http://27.40.16.70:8114/GD_CUCC/G_HEILONGJIANG-CQ.m3u8/FvSeid=a221286e96dcbecd&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4247&Fsv_chan_hls_se_idx=46&Provider_id=1&Pcontent_id=1
湖南卫视,http://27.40.16.69:8114/GD_CUCC/G_HUNAN-CQ.m3u8/FvSeid=a221286e96dcbef7&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4255&Fsv_chan_hls_se_idx=50&Provider_id=1&Pcontent_id=1
吉林卫视,http://27.40.16.69:8114/GD_CUCC/G_JILIN-CQ.m3u8/FvSeid=a221286e96dcc315&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4240&Fsv_chan_hls_se_idx=43&Provider_id=1&Pcontent_id=1
家庭理财,http://27.40.16.70:8114/GD_CUCC/G_JIATINGLC.m3u8/FvSeid=a221286e96dcc333&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3154&Fsv_chan_hls_se_idx=39&Provider_id=1&Pcontent_id=1
嘉佳卡通,http://27.40.16.69:8114/GD_CUCC/G_JIAJIA.m3u8/FvSeid=a221286e96dcc35a&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4284&Fsv_chan_hls_se_idx=64&Provider_id=1&Pcontent_id=1
江苏卫视,http://27.40.16.69:8114/GD_CUCC/G_JIANGSU-CQ.m3u8/FvSeid=a221286e96dcc785&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4257&Fsv_chan_hls_se_idx=51&Provider_id=1&Pcontent_id=1
江西卫视,http://27.40.16.70:8114/GD_CUCC/G_JIANGXI-CQ.m3u8/FvSeid=a221286e96dcc7a7&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3128&Fsv_chan_hls_se_idx=22&Provider_id=1&Pcontent_id=1
金鹰卡通,http://27.40.16.70:8114/GD_CUCC/G_JINYING.m3u8/FvSeid=a221286e96dcc7c2&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3136&Fsv_chan_hls_se_idx=30&Provider_id=1&Pcontent_id=1
卡酷少儿,http://27.40.16.70:8114/GD_CUCC/G_KAKU.m3u8/FvSeid=a221286e96dccbe1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3131&Fsv_chan_hls_se_idx=27&Provider_id=1&Pcontent_id=1
康巴卫视,http://27.40.16.69:8114/GD_CUCC/G_KANGBA.m3u8/FvSeid=a221286e96dcc80f&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3063&Fsv_chan_hls_se_idx=24&Provider_id=1&Pcontent_id=1
辽宁卫视,http://27.40.16.70:8114/GD_CUCC/G_CHONGQING-CQ.m3u8/FvSeid=a221286e96dccc44&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4237&Fsv_chan_hls_se_idx=41&Provider_id=1&Pcontent_id=1
内蒙古卫视,http://27.40.16.69:8114/GD_CUCC/G_NEIMENGGU.m3u8/FvSeid=a221286e96dccc79&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3066&Fsv_chan_hls_se_idx=27&Provider_id=1&Pcontent_id=1
宁夏卫视,http://27.40.16.69:8114/GD_CUCC/G_NINGXIA.m3u8/FvSeid=a221286e96dccca5&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3068&Fsv_chan_hls_se_idx=29&Provider_id=1&Pcontent_id=1
农林卫视,http://27.40.16.69:8114/GD_CUCC/G_NONGLIN.m3u8/FvSeid=a221286e96dcd0d4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3069&Fsv_chan_hls_se_idx=30&Provider_id=1&Pcontent_id=1
青海卫视,http://27.40.16.69:8114/GD_CUCC/G_QINGHAI.m3u8/FvSeid=a221286e96dcd105&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4278&Fsv_chan_hls_se_idx=61&Provider_id=1&Pcontent_id=1
三沙卫视,http://27.40.16.69:8114/GD_CUCC/G_SANSHA-HQ.m3u8/FvSeid=a221286e96dcd52d&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3070&Fsv_chan_hls_se_idx=31&Provider_id=1&Pcontent_id=1
厦门卫视,http://27.40.16.70:8114/GD_CUCC/G_XIAMEN.m3u8/FvSeid=a221286e96dcd559&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4279&Fsv_chan_hls_se_idx=61&Provider_id=1&Pcontent_id=1
山东教育卫视,http://27.40.16.70:8114/GD_CUCC/G_SDETV.m3u8/FvSeid=a221286e96dcd582&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4283&Fsv_chan_hls_se_idx=63&Provider_id=1&Pcontent_id=1
山东卫视,http://27.40.16.69:8114/GD_CUCC/G_SHANDONG-CQ.m3u8/FvSeid=a221286e96dcd9af&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4249&Fsv_chan_hls_se_idx=47&Provider_id=1&Pcontent_id=1
陕西卫视,http://27.40.16.70:8114/GD_CUCC/G_SHANXI-HQ.m3u8/FvSeid=a221286e96dcd9d7&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3115&Fsv_chan_hls_se_idx=24&Provider_id=1&Pcontent_id=1
上海经视,http://27.40.16.69:8114/GD_CUCC/G_SHANGHAIJS-HD.m3u8/FvSeid=a221286e96dcd9fa&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3139&Fsv_chan_hls_se_idx=32&Provider_id=1&Pcontent_id=1
深圳卫视,http://27.40.16.70:8114/GD_CUCC/G_SHENZHEN-CQ.m3u8/FvSeid=a221286e96dcde1a&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4252&Fsv_chan_hls_se_idx=48&Provider_id=1&Pcontent_id=1
四川卫视,http://27.40.16.70:8114/GD_CUCC/G_SICHUAN-CQ.m3u8/FvSeid=a221286e96dcde45&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4239&Fsv_chan_hls_se_idx=42&Provider_id=1&Pcontent_id=1
天津卫视,http://27.40.16.69:8114/GD_CUCC/G_TIANJIN-CQ.m3u8/FvSeid=a221286e96dce27a&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4248&Fsv_chan_hls_se_idx=46&Provider_id=1&Pcontent_id=1
天元围棋,http://27.40.16.70:8114/GD_CUCC/G_TIANYUANWQ.m3u8/FvSeid=a221286e96dce2b0&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3144&Fsv_chan_hls_se_idx=34&Provider_id=1&Pcontent_id=1
西藏卫视,http://27.40.16.70:8114/GD_CUCC/G_XIZANG.m3u8/FvSeid=a221286e96dce2d4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3117&Fsv_chan_hls_se_idx=25&Provider_id=1&Pcontent_id=1
新疆卫视,http://27.40.16.70:8114/GD_CUCC/G_XINJIANG.m3u8/FvSeid=a221286e96dce6f4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3118&Fsv_chan_hls_se_idx=23&Provider_id=1&Pcontent_id=1
徐闻综合,http://27.40.16.70:8114/GD_CUCC/zanjiang01.m3u8/FvSeid=a221286e96dce71e&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=5302&Fsv_chan_hls_se_idx=0&Provider_id=1&Pcontent_id=1
延边卫视,http://27.40.16.70:8114/GD_CUCC/G_YANBIAN.m3u8/FvSeid=a221286e969f801d&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3125&Fsv_chan_hls_se_idx=1&Provider_id=1&Pcontent_id=1
优漫卡通,http://27.40.16.69:8114/GD_CUCC/G_YOUMAN.m3u8/FvSeid=a221286e969f8044&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3133&Fsv_chan_hls_se_idx=0&Provider_id=1&Pcontent_id=1
云南卫视,http://27.40.16.69:8114/GD_CUCC/G_YUNNAN-CQ.m3u8/FvSeid=a221286e969f8479&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4238&Fsv_chan_hls_se_idx=42&Provider_id=1&Pcontent_id=1
浙江卫视,http://27.40.16.70:8114/GD_CUCC/G_ZHEJIANG-CQ.m3u8/FvSeid=a221286e969f84a8&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4256&Fsv_chan_hls_se_idx=50&Provider_id=1&Pcontent_id=1
中华美食,http://27.40.16.70:8114/GD_CUCC/G_ZHONGHUAMS.m3u8/FvSeid=a221286e969f88dd&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=3138&Fsv_chan_hls_se_idx=31&Provider_id=1&Pcontent_id=1
重庆卫视,http://27.40.16.70:8114/GD_CUCC/G_CHONGQING-CQ.m3u8/FvSeid=a221286e969f8906&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4237&Fsv_chan_hls_se_idx=41&Provider_id=1&Pcontent_id=1
梅州综合,http://27.40.16.70:8114/GD_CUCC/meizhou1.m3u8/FvSeid=a221286e969f8930&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=148253&Fsv_chan_hls_se_idx=8&Provider_id=1&Pcontent_id=1
客家生活,http://27.40.16.69:8114/GD_CUCC/meizhou2.m3u8/FvSeid=a221286e969f8d5a&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=148254&Fsv_chan_hls_se_idx=5&Provider_id=1&Pcontent_id=1
